unit,cycle,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,P50,Nf,Nc,Wf,alt,Mach,TRA,T2,C-1,C-2,Segm K-means PCA,class
1.0,1.0,556.2351104643109,1310.010016858036,1615.3983407485225,1089.9537704360018,10.556421027787877,8.080530898138003,10.71717870841409,13.228492339739272,201.41444971379877,204.9496018435113,7.787758278622926,1992.0511729560299,8176.76459494848,2.1403643771253407,21865.2859403255,0.6191802149332022,65.97777419279971,474.6065451411714,-2.483488031889425,-0.8303591455001291,0.0,2.0
1.0,2.0,560.6075921226544,1325.3745855065608,1642.3184413010997,1099.6350228508645,10.673321325997383,8.07917628596192,10.835859214210542,13.474608988622556,208.00824103700657,211.5984903970014,7.77822007911147,2031.2503476753243,8227.19193320525,2.2407396077015926,22370.208597807272,0.6444886135215782,69.85576298796781,475.36563861848714,-2.1437831042522038,-1.328636275994991,0.0,2.0
1.0,3.0,560.5171894877511,1318.534583091181,1625.637762930101,1093.6131046182352,10.87478080552072,8.32964664077467,11.040386604589564,13.637601519232314,206.77174693537384,210.41875640298423,7.9189878849204645,2005.4361979096554,8205.519145006583,2.199301301367393,21644.70275862069,0.6423410138590583,66.48583438127892,477.92998136451536,-2.1305202493402255,-0.9559219246351516,0.0,2.0
1.0,4.0,561.671717416697,1320.5685571194786,1627.3518431927832,1094.7819945104095,11.000368089697965,8.433182199798145,11.167886385480168,13.78892613948089,208.75614849053963,212.4514029368232,7.995314383085295,2007.1270560796002,8213.340156377462,2.2156216924023107,21243.759415833974,0.6401488712406329,66.00903788573186,479.2158830954416,-1.9864315758973716,-0.9255751536277876,0.0,2.0
1.0,5.0,557.8565394032275,1311.7224685312485,1615.2860941052807,1091.1708454011418,10.771766662378088,8.27667603084135,10.935803718150346,13.473365313065607,204.02820259280432,207.63301265785435,7.931588904785367,1989.7256518264687,8182.543491769477,2.1627063562308595,21286.751533742332,0.6197166449956002,65.17026579453169,476.7697653134409,-2.2817005051737276,-0.7462773526130596,0.0,2.0
1.0,6.0,558.1790547820525,1314.3642968503623,1619.6330730929205,1096.0062844088347,10.936515466082419,8.401170435464454,11.103061386885704,13.656732699954485,207.623311328193,211.29050107551345,8.154720136256232,1991.0039933896046,8192.61717029037,2.199926866694179,20447.2423500612,0.5937622354036446,64.93981743092345,477.2039844377092,-2.0361362231516686,-0.6754695676720136,0.0,2.0
1.0,7.0,560.1198708587552,1317.90843699215,1624.4284802497716,1094.0256831673864,10.897611466098642,8.34986831293811,11.063564940201669,13.656207390354977,207.32602481327754,210.98543496149006,7.966755327511998,2003.2273991154364,8204.30726972938,2.2019478201228866,21282.87300594307,0.630459440436854,65.98982904700887,477.97320114642395,-2.0913968814993025,-0.888804165999716,0.0,2.0
1.0,8.0,559.1756943324216,1316.5251278172989,1623.0314903719348,1095.2816809309627,10.918260366032179,8.365622046253431,11.084528290387999,13.664401469387048,208.02439215740029,211.69117979841644,8.059442816450536,1998.4996468404727,8200.363652516053,2.209058373421787,20874.62017220172,0.6114680087727667,65.56684666829503,477.48868915523497,-2.049973663239858,-0.7990228291220438,0.0,2.0
1.0,9.0,557.8680950752074,1311.6609862090795,1615.459379748201,1091.2563490460193,10.771827037135319,8.27667603084135,10.93586501232012,13.473986246400672,203.99773377729952,207.6004939247946,7.931146991524732,1989.7261476570418,8182.253440252258,2.1626597897306143,21286.751533742332,0.6197166449956002,65.17026579453169,476.7697653134409,-2.281708256809414,-0.7463014792786057,0.0,2.0
1.0,10.0,563.1855705576357,1333.4457539931661,1655.9682754025048,1104.5654519030127,10.78124340187653,8.116609173231653,10.94542477347871,13.654404573661132,212.09993983391593,215.7378691111898,7.801214367767096,2050.422827837679,8255.194312511054,2.2961075691803896,22449.079799361603,0.6551923539151463,71.40601585360352,476.27656875818866,-1.9208515736692078,-1.5515460014008042,0.0,2.0
