unit,cycle,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,P50,Nf,Nc,Wf,alt,Mach,TRA,T2,C-1,C-2,Segm K-means PCA,class
1.0,24.0,561.8141614467153,1302.292193889636,1582.831451080415,1091.72830087112,11.97390548843603,9.504428669831748,12.156249226838613,14.682341263652443,211.07948523737278,215.02901253914808,8.993108392933255,1912.9161428639966,8149.091630211483,2.1684663559870487,17189.31619537275,0.5790266809855757,54.8691166384974,488.04040075036056,-1.500540227902891,0.4540919202616636,2.0,1.0
2.0,1.0,561.6059934016882,1326.9414970755536,1644.623695462255,1103.0746989820611,10.864163857854175,8.237821663946074,11.029607977516928,13.69735418468832,211.15590223022355,214.8040051837149,7.958522006477357,2029.479008184144,8232.783700999566,2.273400222165467,21626.743360504865,0.6309865753242538,69.1489985814823,476.711784956346,-1.9751844830515473,-1.2495651590458579,2.0,2.0
2.0,2.0,567.3534002507839,1335.6476802894517,1648.7738030385772,1117.592877866515,11.988298543519843,9.195814989099723,12.170861465502377,14.96413687684793,228.2818658361824,232.3070816647487,9.005020851430734,2010.1613565757234,8263.390004008641,2.4422326384470057,17953.148002619517,0.576964971222125,64.91634781718177,484.9175981888458,-0.7692441059183398,-0.7049225028139978,2.0,2.0
2.0,3.0,558.6223161996699,1314.3385460368145,1619.9669740833199,1094.6257041791207,10.913933417495734,8.37906236026072,11.080135449234247,13.643659440755727,207.08288309492258,210.73964949118252,8.072948681373196,1992.5889583875273,8192.946292402788,2.1951473619748394,20805.19036334913,0.6077567256080784,64.98580975735922,477.4078991304248,-2.1456175875090775,-0.738752563928461,2.0,2.0
2.0,4.0,561.1447977339168,1321.0503507565002,1630.5517031451966,1097.6267375827547,10.993151426381196,8.413965255121603,11.160559823737254,13.78155692137708,209.60843700095984,213.2974258747788,8.045014493233852,2009.1130925684674,8215.101482369097,2.2298303452632866,21055.725700164745,0.6277083116072603,66.31537876286262,478.54148350153224,-1.999110321073175,-0.9454243681595556,2.0,2.0
2.0,5.0,556.0538230529204,1312.9939664028893,1625.502776365131,1092.9209509989066,10.402718312774065,7.9087605357071835,10.561135342917833,13.09496761317128,201.28947831503294,204.76547576342432,7.661001710311042,2008.8868961691344,8185.28344393515,2.159103262263695,22483.288116163545,0.6251421102276731,68.3614931263266,472.7714270709276,-2.6057017298463503,-1.093285438850266,2.0,2.0
2.0,6.0,562.5154538766207,1331.0822553234116,1653.611266684689,1109.9203882474076,10.942998639534274,8.244560153596996,11.109643288867284,13.841937533771198,215.78965033816854,219.4568315537038,8.08192671119712,2035.0287724036584,8244.250515991578,2.3540102666193787,21423.829539951574,0.6216714257478136,70.59635419591574,476.4596584054274,-1.7662329966547479,-1.3559548447322298,2.0,2.0
2.0,8.0,554.4534628174298,1308.4699328254019,1619.1575085448196,1088.8929991273058,10.21654437391713,7.764803499962199,10.372126267936174,12.863333653680591,197.69065192510354,201.09759458632865,7.491741014700591,2000.885829678648,8169.561601391434,2.1222226011853214,23143.985010162603,0.636414791207488,68.13935758670172,471.5327570907205,-2.867832652713958,-1.0913918823087947,2.0,2.0
2.0,9.0,552.8224649137061,1315.845109325086,1641.6263516437705,1089.6581976684747,9.6433283962196,7.187758713034742,9.790181112913299,12.275520872325547,193.593455210707,196.83657144847535,6.982979565490979,2051.240792682997,8197.34038769121,2.1019903572810814,25467.851439539347,0.6620563892050576,74.5682365450429,465.3696709536119,-3.2675899266165653,-1.8105330813005942,2.0,2.0
2.0,10.0,557.1853935023917,1313.5416090382462,1624.0352774489793,1088.3026311839128,10.405579219161536,7.929244108167764,10.56403981640765,13.091783656573886,199.84178425224877,203.32854848269824,7.526592615427192,2012.9582083991686,8190.014444980043,2.127385094973658,22918.33663045241,0.6510548057230632,67.81026214777756,473.9877923200146,-2.6804801476331797,-1.139829505908088,2.0,2.0
2.0,11.0,557.7741594455351,1314.4535645624037,1623.9099638063863,1096.9554791456922,10.781244121795433,8.24845660577324,10.945425504360847,13.504143956542832,206.27844953761908,209.8768754314845,8.015080444809199,1996.8098283625457,8190.946298052704,2.2023095062372673,21111.782988357052,0.6039561579946096,66.26021913476626,475.83248630484286,-2.221275814703816,-0.8391337069114979,2.0,2.0
2.0,12.0,562.9683268265698,1327.4098237950434,1642.6202383926338,1105.7284764964893,11.15153407512212,8.499525142879614,11.321354390986924,14.013491152697963,214.6399563435916,218.37559154245602,8.212025084837883,2019.9120238370597,8234.067444624961,2.3048614989294935,20700.26153846154,0.6204623489425732,67.60575967830617,479.1149575171124,-1.705916868567683,-1.0621049956214714,2.0,2.0
2.0,13.0,564.473069576036,1325.9446656391503,1635.0803123035723,1106.2005225173648,11.53278273321819,8.865629514609166,11.708408866211359,14.414683372860065,218.1113267423807,221.96457551335493,8.53260299612426,2000.8842615919425,8229.425999959463,2.3259046042249993,19505.72697368421,0.6098251613347154,64.81901872053483,482.5243779271502,-1.4109214499563456,-0.7429281836465013,2.0,2.0
2.0,14.0,567.6204857904515,1324.4315381272893,1620.445846844948,1111.1377750616075,12.479877950009731,9.761401201629795,12.669926852801758,15.398158920177853,227.92147840826956,232.08576297514492,9.453379307249492,1958.6651461397676,8228.01019475941,2.3893810453035504,16212.82866894198,0.5612697698455622,58.80782820145018,489.9120501780584,-0.5878821513479559,0.02746500495794447,2.0,2.0
2.0,15.0,573.4817196019096,1346.024458675047,1659.03063732283,1130.3285518924704,12.888337156304395,9.93901321111895,13.084606250055225,16.02527647339456,242.71861219346633,247.0347459724126,9.761427529822102,2005.216889959564,8297.39132227796,2.6008521908541407,15759.33066933067,0.561032052771314,63.04213585181909,491.5829046952408,0.19923285193024406,-0.4751268048565372,2.0,2.0
2.0,16.0,553.5441247609483,1312.1923775163455,1631.6697043178494,1087.9801066767961,9.856924850068399,7.412142496950101,10.007030304637968,12.490270313386151,194.54120780237668,197.84085266548365,7.143784350104595,2030.9548373279456,8184.509646882617,2.1008406459101807,24679.26731078905,0.6582387428904694,71.91484237101152,467.98160741979063,-3.1497686245868572,-1.5286730255670555,2.0,2.0
2.0,18.0,564.4289770319912,1336.8297430665777,1664.5762580604871,1111.4374484894495,10.83364484585452,8.124499274042346,10.998624208989364,13.760123746753749,214.93124541002132,218.55896203626313,7.866217987929065,2054.2708510008033,8262.185680276238,2.3566051592581276,22484.45243804956,0.6579282825513424,72.77692323375186,476.4592139407685,-1.8313553223210168,-1.683037253372845,2.0,2.0
2.0,19.0,554.7631425964183,1305.1664326135744,1610.0805305550487,1085.6542768772565,10.423300032199537,7.993687747054402,10.582030489542676,13.050132486820173,197.95984447740238,201.43599980835265,7.638186808742696,1987.5077276404406,8161.870919454903,2.096281601979232,22253.39190300041,0.6257369685481715,65.43323759673999,473.814580429422,-2.7611542539922236,-0.8078368356275076,2.0,2.0
2.0,20.0,554.4840348392779,1308.306017897268,1620.2497945798107,1089.7332532904477,10.21621717373488,7.764488827655272,10.37179408501003,12.864523115600388,197.61720346436175,201.01499927892073,7.490857770444496,2000.8552846147036,8168.618003816671,2.1231707687531984,23145.054637865313,0.6364234818739691,68.13648256692076,471.5296225398467,-2.8643559090521324,-1.0946715333821986,2.0,2.0
2.0,21.0,565.3925693653094,1327.0057464644176,1634.6906480607545,1107.544199645159,11.717691578742151,9.032812532464133,11.896133582479342,14.608834542434256,220.41539034617585,224.3366761865788,8.689806724575934,1997.4573585956207,8235.845325852742,2.3397514649787072,18867.287423687423,0.6017497961919969,63.87894517015918,484.0798876194817,-1.2280632313941726,-0.6362544247481874,2.0,2.0
2.0,22.0,569.5135897483665,1330.8715433638354,1631.8639264085052,1117.8389107119535,12.6554153611605,9.863911697870176,12.848137422497967,15.64183053276075,232.9234698793995,237.14635223281925,9.606102775459927,1970.1949965376202,8248.25517566546,2.457886016684168,15879.141711229946,0.5570867619412468,59.772954267614026,490.7405261565854,-0.2997421739953654,-0.08086463287595817,2.0,2.0
2.0,23.0,559.8304497647212,1317.2478503655848,1625.982301935102,1102.9221466561398,11.172393041984275,8.58248977312804,11.342531007090635,13.94736441898688,212.01483679907423,215.73782039534734,8.372896917464839,1988.9077799888566,8200.626254187515,2.257337723727778,19766.071575242007,0.583976324124223,64.3973816815413,478.83714107820873,-1.796656809261921,-0.632639396552868,2.0,2.0
2.0,24.0,573.4159697410421,1341.0952956160934,1648.1068359454525,1123.9605821401767,12.884729989178354,9.995536088989596,13.080944151450106,15.988373057669483,239.2587588667234,243.5652442377404,9.667376474628082,1992.4727981132428,8281.92471307463,2.5448379513122314,15945.196581196582,0.5786646173994661,61.54744221028756,492.73448117379985,0.04029975394310634,-0.34151652276039635,2.0,2.0
2.0,25.0,560.4224592781768,1322.6189137069887,1638.288025609666,1100.9666237523552,10.851314180823614,8.263950425820914,11.016562620125496,13.640712286413116,209.17952311891798,212.81453845681156,7.96576558718182,2019.885210849355,8220.058047390252,2.237510441844854,21391.320995699203,0.623015232010365,67.7685501926899,476.73089952722984,-2.053784467179704,-1.0986559540878205,2.0,2.0
